Date,doy,Aquifer,PE,month,mday,is_holiday,wday,API,lagAPI,Tmax,Tmaxlag1,Sun,Sunlag1,WVRain,KerburnRain,Rain_L7DAYS,Rain_L6DAYS,Rain_L5DAYS,Rain_L4DAYS,Rain_L3DAYS,Rain_L2DAYS,Season,Rainlag1,Rainlag2,Rainlag3,PElag1,PElag2,PElag3,ANcyc,storage,Storagelag1,Wellington High Moa fTemp,Wellington High Moa fPrecp,Wellington High Moa cm,Wellington High Moa stat,Wellington High Moa,Restriction level
17/01/2025,17,0.0,5,1,31,0,4,7.103955736056285,8.879944670070357,20,18.0,12.9,6.6,0.0,1,9.19999999999998,7.400000000000054,5.000000000000043,3.3999999999999613,1.600000000000192,0.0,4,0.0,1.6,1.8,5.0,5.0,5.0,0.9574851883550393,7.879953615851062,9.624597080574691,1.0562160372012162,0.999840192008136,1.071212524922878,347,0.0,0.0
18/01/2025,18,0.0,5,1,31,0,5,5.683164588845028,7.103955736056285,20,20.0,12.9,12.9,0.0,13,7.399999999999979,5.000000000000053,3.400000000000043,1.599999999999961,0.0,0.0,4,0.0,0.0,1.6,5.0,5.0,5.0,0.9523775757303975,6.451560358125306,7.879953615851062,1.0562160372012162,0.9978153991581658,1.071212524922878,274,0.0,0.0
19/01/2025,19,0.0,4,1,31,0,6,4.546531671076023,5.683164588845028,19,20.0,8.8,12.9,0.0,1,4.999999999999979,3.4000000000000536,1.6000000000000427,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,5.0,5.0,0.9469877530760753,5.282090870535986,6.451560358125306,1.0219220606723485,0.9976636265358327,1.071212524922878,255,0.0,0.0
20/01/2025,20,0.0,5,1,31,1,0,3.6372253368608187,4.546531671076023,19,19.0,10.1,8.8,0.0,4,3.399999999999979,1.6000000000000534,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,4.0,5.0,5.0,0.9413173175128471,4.32461023626026,5.282090870535986,1.0219220606723485,0.997211649951174,1.071212524922878,244,0.0,0.0
21/01/2025,21,0.0,6,1,31,0,1,2.909780269488655,3.6372253368608187,25,19.0,12.8,10.1,0.0,24,1.5999999999999788,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,4.0,5.0,0.9353679493131483,3.5406913955021118,4.32461023626026,1.2333525970817794,0.9955965018222447,1.071212524922878,310,0.0,0.0
22/01/2025,22,0.0,5,1,31,0,2,2.327824215590924,2.909780269488655,25,25.0,11.8,12.8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6.0,5.0,4.0,0.9291414114031743,2.8988729326561744,3.5406913955021118,1.2333525970817794,0.9955965018222447,1.071212524922878,321,0.0,0.0
23/01/2025,23,2.0,6,1,31,0,3,3.862259372472739,2.327824215590924,22,25.0,11.9,11.8,0.0,11,-2.1316282072803006e-14,5.3290705182007514e-14,4.263256414560601e-14,-3.907985046680551e-14,1.9184653865522705e-13,7.061018436615996e-14,4,0.0,0.0,0.0,5.0,6.0,5.0,0.9226395488404876,4.186088888451149,2.8988729326561744,1.1266431041818556,0.9946022491394223,1.071212524922878,287,0.0,0.0
24/01/2025,24,1.6,4,1,31,0,4,4.689807497978192,3.862259372472739,19,22.0,3.0,11.9,0.0,0,1.9999999999999787,2.0000000000000533,2.0000000000000426,1.999999999999961,2.000000000000192,2.0000000000000706,4,2.0,0.0,0.0,6.0,5.0,6.0,0.9158642882672872,4.8774336834691265,4.186088888451149,1.0219220606723485,0.9981206273981984,1.071212524922878,308,0.0,0.0
25/01/2025,25,2.4,4,1,31,0,5,6.151845998382553,4.689807497978192,26,19.0,5.1,3.0,0.0,0,3.5999999999999788,3.6000000000000534,3.6000000000000427,3.599999999999961,3.600000000000192,1.6000000000000711,4,1.6,2.0,0.0,4.0,6.0,5.0,0.9088176373395029,6.1685359158188104,4.8774336834691265,1.2682426412315113,0.998274087160593,1.071212524922878,248,0.0,0.0
26/01/2025,26,7.4,4,1,31,0,6,12.321476798706044,6.151845998382553,26,26.0,2.9,5.1,0.23809523809523808,0,5.999999999999979,6.000000000000053,6.000000000000043,5.999999999999961,4.000000000000192,2.4000000000000714,4,2.4,1.6,2.0,4.0,4.0,6.0,0.901501684131884,11.757332191861586,6.1685359158188104,1.2682426412315113,1.0,1.071212524922878,190,0.0,0.0
27/01/2025,27,7.8,3,1,31,0,0,17.657181438964837,12.321476798706044,17,26.0,5.4,2.9,7.142857142857143,4,13.399999999999977,13.400000000000052,13.400000000000041,11.39999999999996,9.800000000000193,7.4000000000000705,4,7.4,2.4,1.6,4.0,4.0,4.0,0.893918596519257,16.695590069589542,11.757332191861586,0.9562057595483794,0.9993642862139712,1.071212524922878,233,0.0,0.0
28/01/2025,28,3.2,4,1,31,0,1,17.32574515117187,17.657181438964837,21,17.0,12.2,5.4,2.2857142857142856,5,21.199999999999978,21.200000000000056,19.200000000000042,17.599999999999962,15.200000000000191,7.800000000000071,4,7.8,7.4,2.4,3.0,4.0,4.0,0.886070621534138,16.56950098150861,16.695590069589542,1.091198186294368,0.9985827083893201,1.071212524922878,295,0.0,0.0
29/01/2025,29,1.8,4,1,31,0,2,15.660596120937496,17.32574515117187,20,21.0,6.8,12.2,0.0,0,24.399999999999977,22.400000000000052,20.80000000000004,18.39999999999996,11.000000000000192,3.2000000000000712,4,3.2,7.8,7.4,4.0,3.0,4.0,0.8779600847008882,15.197383239015068,16.56950098150861,1.0562160372012162,0.9985827083893201,1.071212524922878,274,0.0,0.0
30/01/2025,30,4.0,2,1,31,0,3,16.52847689675,15.660596120937496,18,20.0,0.0,6.8,5.333333333333333,0,24.199999999999978,22.60000000000005,20.200000000000042,12.799999999999962,5.000000000000192,1.8000000000000709,4,1.8,3.2,7.8,4.0,4.0,3.0,0.869589389346611,16.067949962533866,15.197383239015068,0.9885236861586202,0.9992068164960329,1.071212524922878,249,0.0,0.0
31/01/2025,31,2.4,2,1,31,0,4,15.622781517400002,16.52847689675,20,18.0,2.4,0.0,19.428571428571427,0,26.59999999999998,24.200000000000056,16.800000000000043,8.99999999999996,5.800000000000191,4.000000000000071,4,4.0,1.8,3.2,2.0,4.0,4.0,0.8609610158889943,15.3305557363089,16.067949962533866,1.0562160372012162,1.0,1.071212524922878,347,0.0,0.0
01/02/2025,32,4.0,3,2,28,0,5,16.49822521392,15.622781517400002,20,20.0,0.8,2.4,0.0,8,26.59999999999998,19.200000000000053,11.400000000000043,8.19999999999996,6.40000000000019,2.4000000000000714,4,2.4,4.0,1.8,2.0,2.0,4.0,0.8520775211013093,16.17698238153252,15.3305557363089,1.0562160372012162,0.9987378740464209,1.1812627751750713,229,0.0,0.0
02/02/2025,33,2.6,4,2,28,0,6,15.798580171136,16.49822521392,19,20.0,9.5,0.8,0.0,22,23.199999999999978,15.400000000000054,12.200000000000044,10.39999999999996,6.400000000000192,4.000000000000071,4,4.0,2.4,4.0,3.0,2.0,2.0,0.8429415373547828,15.601093177747602,16.17698238153252,1.0219220606723485,0.9954528907183474,1.1812627751750713,247,0.0,0.0
03/02/2025,34,1.2,5,2,28,0,0,13.8388641369088,15.798580171136,22,19.0,12.4,9.5,0.0,19,17.99999999999998,14.800000000000054,13.000000000000043,8.999999999999963,6.600000000000191,2.6000000000000707,4,2.6,4.0,2.4,4.0,3.0,2.0,0.8335557718385699,13.860710247789168,15.601093177747602,1.1266431041818556,0.992822462436072,1.1812627751750713,282,0.0,0.0
04/02/2025,35,0.0,5,2,28,0,1,11.071091309527041,13.8388641369088,19,22.0,4.8,12.4,0.0,1,15.999999999999979,14.200000000000053,10.200000000000042,7.799999999999961,3.8000000000001917,1.200000000000071,4,1.2,2.6,4.0,5.0,4.0,3.0,0.8239230057575543,11.348189739368125,13.860710247789168,1.0219220606723485,0.9937702086898075,1.1812627751750713,367,0.0,0.0
05/02/2025,36,0.0,5,2,28,0,2,8.856873047621633,11.071091309527041,21,19.0,10.3,4.8,0.0,13,14.199999999999978,10.200000000000053,7.800000000000043,3.7999999999999607,1.2000000000001914,0.0,4,0.0,1.2,2.6,5.0,5.0,4.0,0.8140460935082179,9.291111931384691,11.348189739368125,1.091198186294368,0.9950252190127342,1.1812627751750713,299,0.0,0.0
06/02/2025,37,0.0,5,2,28,1,3,7.085498438097307,8.856873047621633,23,21.0,8.9,10.3,0.0,0,10.199999999999978,7.800000000000054,3.8000000000000433,1.1999999999999609,0.0,0.0,4,0.0,0.0,1.2,5.0,5.0,5.0,0.8039279618328213,7.606919068514411,9.291111931384691,1.1623129965709522,0.9978153991581658,1.1812627751750713,382,0.0,0.0
07/02/2025,38,0.0,5,2,28,0,4,5.668398750477846,7.085498438097307,19,23.0,11.6,8.9,0.0,1,7.799999999999979,3.800000000000054,1.200000000000043,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,5.0,5.0,0.7935716089521474,6.228018577568063,7.606919068514411,1.0219220606723485,0.9978153991581658,1.1812627751750713,334,0.0,0.0
08/02/2025,39,0.0,5,2,28,0,5,4.534719000382277,5.668398750477846,24,19.0,12.3,11.6,0.0,0,3.7999999999999794,1.2000000000000537,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,5.0,5.0,0.7829801036770628,5.099070340195961,6.228018577568063,1.197963957386729,0.999840192008136,1.1812627751750713,275,0.0,0.0
09/02/2025,40,0.0,4,2,28,0,6,3.627775200305822,4.534719000382277,22,24.0,5.8,12.3,0.0,1,1.199999999999979,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,5.0,5.0,0.7721565844991642,4.17476569962624,5.099070340195961,1.1266431041818556,0.9996809718198854,1.1812627751750713,291,0.0,0.0
10/02/2025,41,1.6,5,2,28,0,0,4.502220160244658,3.627775200305822,20,22.0,6.8,5.8,0.0,2,-2.0872192862952943e-14,5.3734794391857577e-14,4.3076653355456074e-14,-3.907985046680551e-14,1.91402449445377e-13,7.105427357601002e-14,4,0.0,0.0,0.0,4.0,5.0,5.0,0.7611042586607746,4.868163040555265,4.17476569962624,1.0562160372012162,0.9995223372731967,1.1812627751750713,278,0.0,0.0
11/02/2025,42,1.4,4,2,28,0,1,5.0017761281957265,4.502220160244658,18,20.0,4.1,6.8,0.0,0,1.5999999999999792,1.6000000000000538,1.6000000000000432,1.599999999999961,1.6000000000001915,1.6000000000000711,4,1.6,0.0,0.0,5.0,4.0,5.0,0.7498264012045686,5.254599520754336,4.868163040555265,0.9885236861586202,0.9995223372731967,1.1812627751750713,358,0.0,0.0
12/02/2025,43,0.0,4,2,28,0,2,4.001420902556581,5.0017761281957265,20,18.0,12.2,4.1,0.0,0,2.999999999999979,3.0000000000000537,3.000000000000043,2.999999999999961,3.0000000000001914,1.400000000000071,4,1.4,1.6,0.0,4.0,5.0,4.0,0.7383263540031065,4.3021022227504,5.254599520754336,1.0562160372012162,0.9996809718198854,1.1812627751750713,325,0.0,0.0
13/02/2025,44,0.0,5,2,28,0,3,3.201136722045265,4.001420902556581,22,20.0,12.1,12.2,0.0,1,2.999999999999979,3.0000000000000537,3.000000000000043,2.999999999999961,1.4000000000001913,0.0,4,0.0,1.4,1.6,4.0,4.0,5.0,0.7266075247685656,3.5222633926508946,4.3021022227504,1.1266431041818556,0.999840192008136,1.1812627751750713,339,0.0,0.0
14/02/2025,45,0.0,5,2,28,0,4,2.560909377636212,3.201136722045265,24,22.0,12.2,12.1,0.0,1,2.999999999999979,3.0000000000000537,3.000000000000043,1.3999999999999608,0.0,0.0,4,0.0,0.0,1.4,5.0,4.0,4.0,0.7146733860429609,2.883785360004074,3.5222633926508946,1.197963957386729,0.9996809718198854,1.1812627751750713,361,0.0,0.0
15/02/2025,46,0.0,4,2,28,0,5,2.04872750210897,2.560909377636212,24,24.0,11.5,12.2,0.0,0,2.999999999999979,3.0000000000000537,1.400000000000043,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,5.0,4.0,0.702527474169157,2.3610437595113947,2.883785360004074,1.197963957386729,0.9996809718198854,1.1812627751750713,320,0.0,0.0
16/02/2025,47,0.0,3,2,28,0,6,1.6389820016871761,2.04872750210897,25,24.0,6.5,11.5,0.0,1,2.999999999999979,1.4000000000000536,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,4.0,5.0,5.0,0.6901733882429719,1.9330591352748336,2.3610437595113947,1.2333525970817794,0.9996809718198854,1.1812627751750713,275,0.0,0.0
17/02/2025,48,3.2,4,2,28,0,0,4.511185601349741,1.6389820016871761,26,25.0,2.7,6.5,0.0,0,1.399999999999979,5.3734794391857577e-14,4.3076653355456074e-14,-3.907985046680551e-14,1.91402449445377e-13,7.105427357601002e-14,4,0.0,0.0,0.0,3.0,4.0,5.0,0.6776147890466889,4.482962912320128,1.9330591352748336,1.2682426412315113,0.999840192008136,1.1812627751750713,237,0.0,0.0
18/02/2025,49,7.6,3,2,28,0,1,11.208948481079792,4.511185601349741,22,26.0,4.7,2.7,1.5238095238095237,0,3.1999999999999797,3.2000000000000544,3.2000000000000437,3.199999999999962,3.200000000000191,3.200000000000072,4,3.2,0.0,0.0,4.0,3.0,4.0,0.6648553979642865,10.55857098426121,4.482962912320128,1.1266431041818556,0.999840192008136,1.1812627751750713,282,0.0,0.0
19/02/2025,50,4.0,4,2,28,0,2,12.967158784863834,11.208948481079792,22,22.0,3.6,4.7,7.857142857142857,0,10.79999999999998,10.800000000000054,10.800000000000043,10.799999999999962,10.80000000000019,7.600000000000071,4,7.6,3.2,0.0,3.0,4.0,3.0,0.6518989958787126,12.270011711811874,10.55857098426121,1.1266431041818556,1.0,1.1812627751750713,247,0.0,0.0
20/02/2025,51,0.0,5,2,28,0,3,10.373727027891068,12.967158784863834,22,22.0,11.5,3.6,0.23809523809523808,0,14.79999999999998,14.800000000000054,14.800000000000043,14.799999999999962,11.60000000000019,4.000000000000071,4,4.0,7.6,3.2,4.0,3.0,4.0,0.6387494220515272,10.045835929087392,12.270011711811874,1.1266431041818556,1.0,1.1812627751750713,354,0.0,0.0
21/02/2025,52,8.0,5,2,28,0,4,16.298981622312855,10.373727027891068,22,22.0,5.9,11.5,0.0,0,14.79999999999998,14.800000000000054,14.800000000000043,11.599999999999962,4.000000000000192,7.105427357601002e-14,4,0.0,4.0,7.6,5.0,4.0,3.0,0.6254105729852463,15.475604692400296,10.045835929087392,1.1266431041818556,1.0,1.1812627751750713,259,0.0,0.0
22/02/2025,53,4.8,4,2,28,0,5,17.839185297850285,16.298981622312855,23,22.0,12.1,5.9,1.0476190476190477,0,22.79999999999998,22.800000000000054,19.600000000000044,11.999999999999961,8.000000000000192,8.000000000000071,4,8.0,0.0,4.0,5.0,5.0,4.0,0.6118864012687244,17.02081541027448,15.475604692400296,1.1623129965709522,1.0,1.1812627751750713,249,0.0,0.0
23/02/2025,54,1.2,3,2,28,0,6,15.471348238280228,17.839185297850285,21,23.0,9.3,12.1,0.0,0,27.59999999999998,24.400000000000055,16.800000000000043,12.79999999999996,12.800000000000193,4.800000000000071,4,4.8,8.0,0.0,4.0,5.0,5.0,0.5981809144059164,15.02308050038745,17.02081541027448,1.091198186294368,1.0,1.1812627751750713,212,0.0,0.0
24/02/2025,55,0.0,4,2,28,0,0,12.377078590624183,15.471348238280228,23,21.0,11.8,9.3,0.0,0,25.59999999999998,18.000000000000053,14.000000000000043,13.999999999999961,6.000000000000192,1.200000000000071,4,1.2,4.8,8.0,3.0,4.0,5.0,0.5842981736283684,12.299858011633361,15.02308050038745,1.1623129965709522,1.0,1.1812627751750713,231,0.0,0.0
25/02/2025,56,1.2,5,2,28,0,1,11.101662872499347,12.377078590624183,25,23.0,14.3,11.8,0.0,1,17.99999999999998,14.000000000000053,14.000000000000043,5.999999999999962,1.2000000000001918,7.105427357601002e-14,4,0.0,1.2,4.8,4.0,3.0,4.0,0.5702422926917871,11.157887494148937,12.299858011633361,1.2333525970817794,0.999840192008136,1.1812627751750713,262,0.0,0.0
