Date,Lower Hutt,Petone,Wainuiomata,Upper Hutt,Porirua,Wellington High (Moa),Wellington High (Western),Wellington Low Level,North Wellington (Moa),North Wellington (Porirua)
2015-10-01,216.6175885,296.7538616,192.6245116,210.8769943,175.7983274,286.3583841,283.8216315,247.7564122,182.6429139,180.5324199
2015-10-02,218.7059074,245.8176443,175.9985901,182.8259048,164.7407479,266.3269907,263.9699628,253.3223835,167.0215142,165.0924575
2015-10-03,262.0929336,293.7638879,220.6428238,215.3771178,210.6051866,224.5468764,222.5615245,279.1175386,225.5234837,222.9199959
2015-10-04,233.1513699,279.1392855,209.0011744,208.1212827,187.6360706,256.133129,253.8706905,261.2484077,197.962056,195.6778418
2015-10-05,256.6125672,261.7573888,211.6165117,201.9230028,192.5366209,306.871487,304.1634927,278.0040575,180.5983357,178.5154777
2015-10-06,224.090892,281.8485508,203.5786424,198.6238918,187.1317813,263.8469141,261.5208429,266.7262926,189.1851131,187.004273
2015-10-07,253.2562555,317.7864088,202.6829264,211.0232898,192.5683559,293.2954055,290.7122195,256.7827012,180.1469968,178.0713438
2015-10-08,222.3033267,251.2355102,188.6818103,159.4486527,154.4700119,262.3137676,260.0056894,258.3888382,180.6065543,178.5266084
2015-10-09,229.7432635,269.1836377,184.7346877,191.1664675,182.6989831,259.5227012,257.2413958,267.9319983,188.8367783,186.6630972
2015-10-10,259.4240675,303.7828924,211.6844453,222.4601451,217.7978658,196.5552076,194.8290879,285.0325408,217.4516392,214.9497818
2015-10-11,272.219017,280.1770321,229.4653877,229.7312738,211.9117862,284.173704,281.6805558,291.0991849,232.1522374,229.4825323
2015-10-12,244.1486645,333.1465605,214.5142774,201.6323255,197.4181736,289.436425,286.8995744,305.6534805,199.5307902,197.2373321
2015-10-13,225.9492552,259.5726431,180.8545253,193.2022362,177.4414931,330.0444942,327.1545378,263.8559658,185.5823159,183.4502144
2015-10-14,271.1197152,287.0343597,226.283882,196.3761093,196.268918,280.4499804,277.9966788,287.8966588,205.017303,202.6630556
2015-10-15,274.8417953,253.7871287,195.0291024,193.493328,190.4229438,353.1283558,350.0422953,294.1480325,199.900428,197.606047
2015-10-16,244.6982627,325.8682656,219.7645622,201.3425816,193.5316498,276.6499259,274.2345855,280.5253082,197.6561171,195.3885914
2015-10-17,258.5180572,277.7115808,202.5841831,203.8363866,205.0224905,251.0216594,248.832212,275.2070209,211.308815,208.8858361
2015-10-18,205.9386584,255.583286,211.7078058,193.8026745,180.6004185,260.8129473,258.5403231,269.9376472,198.7850998,196.5068265
2015-10-19,278.1962827,268.0117306,216.7249192,161.0496074,192.7939549,308.4111679,305.7264211,296.7335323,207.0507135,204.6788558
2015-10-20,251.8080692,322.3067924,207.3084487,204.5799329,194.4385412,352.7518287,349.6841006,283.5734451,209.4420344,207.0439439
2015-10-21,284.4565912,314.2603013,214.1982549,219.1892947,211.0634481,346.8693349,343.8557219,318.1794998,196.6570763,194.4064622
2015-10-22,224.7658637,276.225752,193.476841,197.8881604,183.10426,318.139066,315.3777752,273.2424165,185.2283144,183.1095216
2015-10-23,236.4103076,237.6003799,186.9729128,166.5071654,155.5016531,271.6526775,269.2971818,241.6562733,164.8287724,162.9442395
2015-10-24,255.2101319,262.8060453,205.4482625,214.780951,208.7946718,209.738477,207.9216263,248.4764181,215.6214103,213.1573458
2015-10-25,231.3498767,254.9418005,219.8453433,206.6047644,202.1530937,229.1225285,227.1397175,260.5986735,198.72125,196.451417
2015-10-26,274.3878698,287.064816,277.6543124,239.0368397,211.5377694,271.7614554,269.4119666,280.2614773,226.6634749,224.075736
2015-10-27,231.2896159,275.0721126,238.8928928,200.6466074,195.5665671,338.4415102,335.5184299,260.1349578,191.2508351,189.0684494
2015-10-28,231.7651052,254.3347803,213.735758,190.022437,167.0913003,299.1942324,296.6126765,253.1030764,250.3892383,247.5334042
2015-10-29,229.5042121,262.2297494,194.8084781,197.0172566,174.5302054,319.3157889,316.5633384,262.4157596,170.4883914,168.5448168
2015-10-30,246.4655792,269.350701,200.0793513,209.3099208,181.9925235,307.9803884,305.328272,269.459788,206.1644686,203.8153268
2015-10-31,258.1518409,256.4159679,215.3411915,215.6038948,210.9309034,265.0145914,262.7347254,286.2817242,259.3317882,256.378267
2015-11-01,246.6659155,282.6951407,235.4184582,238.0224692,216.4277582,280.556901,278.1457186,294.3875497,265.9195903,262.8925131
2015-11-02,235.5142907,274.2733743,201.5000088,199.4208676,168.7015572,338.5737987,335.6668882,285.4931283,209.7334273,207.3471024
2015-11-03,229.5772502,243.1903587,200.5567139,187.8681873,184.3304446,329.8014673,326.9726839,280.7549589,183.6569147,181.5683023
2015-11-04,216.8085665,259.7667806,182.2367893,174.8886544,161.6977201,310.5830267,307.9217305,255.9189637,189.3425289,187.1903055
2015-11-05,233.6639995,288.1480764,198.5633753,208.676776,187.4436095,333.7043404,330.8477673,289.8246097,279.4157866,276.2412626
2015-11-06,286.0618171,283.2251799,199.3990156,214.4735028,210.0412802,314.4179731,311.7291736,280.5931004,197.1744768,194.9354113
2015-11-07,285.6303404,255.4118388,216.7279316,224.5387708,203.0371002,265.8965762,263.6249808,296.7186037,208.1530471,205.7904634
2015-11-08,286.299404,306.7119955,232.237548,225.9447374,208.009997,274.6942247,272.3498095,290.0764074,229.8957711,227.2876744
2015-11-09,273.3180682,199.5374838,189.6722838,171.1151067,170.8343915,296.4123686,293.8851216,293.5154307,202.4175131,200.1222686
2015-11-10,245.4318478,274.7732795,236.6095548,179.9760284,177.3954026,338.6413117,335.7569,295.5100621,184.6326688,182.5401108
2015-11-11,234.1506587,253.3475321,210.7065396,185.8328948,177.8333282,313.8566287,311.1859961,278.7997084,174.4873425,172.5107329
2015-11-12,216.0903334,288.3174013,220.442176,195.2515621,183.6591573,333.8334651,330.9956908,243.7916882,193.6425474,191.4500167
2015-11-13,229.082288,308.88336,162.2415094,225.1657312,198.7461683,314.9425527,312.2680439,279.3253863,181.3332991,179.2811435
2015-11-14,264.5006977,278.6895591,211.1093331,216.5888541,204.2800946,246.4149809,244.3245101,277.5170978,216.5814042,214.1315421
2015-11-15,192.2679485,217.4089361,202.493531,186.2286456,175.8807023,218.5358676,216.6837711,252.4804515,182.0470503,179.9888302
2015-11-16,267.4438548,333.6114031,158.7452737,194.2557629,212.1682069,324.8963793,322.1456411,291.8349597,194.8886682,192.6863385
2015-11-17,280.892465,265.7631591,253.2816362,214.7912058,202.8911799,347.4906913,344.5516166,306.367191,207.6055774,205.2606885
2015-11-18,241.6729282,323.154,222.802133,201.5565252,202.3808683,280.4492962,278.0796448,275.3501701,184.5354368,182.4521433
2015-11-19,285.9220016,311.3265016,205.7822925,235.0954537,214.0004627,338.6943645,335.8354557,322.4263337,209.8366155,207.4688467
2015-11-20,225.0769451,257.951188,168.8850043,186.0933587,181.4543251,271.2172327,268.930205,261.6458471,169.3861833,167.4757879
2015-11-21,249.891084,274.7041018,211.501658,194.8672881,201.1468429,245.8849835,243.8136618,283.9536896,206.2683595,203.9431341
2015-11-22,294.5774967,309.8653038,264.1142887,238.7522288,255.9527726,262.9476061,260.7347878,299.1689421,241.3468315,238.6275063
2015-11-23,278.2418584,281.8024865,240.6485805,208.6883634,208.8540738,318.9887912,316.3070768,306.9521117,224.7375832,222.2066409
2015-11-24,247.0590099,293.4262174,195.2206749,219.5297121,206.9998581,326.724985,323.9810136,292.5552544,184.9612818,182.8793126
2015-11-25,255.611133,260.1594376,232.5507345,204.2262702,205.0407651,287.2262522,284.8164517,299.98712,193.0491298,190.8771882
2015-11-26,230.9864914,317.8237023,175.2043609,199.3030878,189.6297948,335.346842,332.536168,275.7620946,193.7854517,191.6062962
2015-11-27,210.907209,277.0740094,164.904365,171.6229123,184.7448008,280.3213544,277.9742559,269.4516379,165.9625459,164.097181
2015-11-28,284.2079552,291.6170429,206.7599798,221.9983522,217.0681052,263.4094998,261.2062434,281.4484406,212.5527227,210.1648731
2015-11-29,300.7855385,285.9734498,257.3961362,191.8644607,228.737726,221.8606496,220.0068111,308.103842,245.7373236,242.97803
2015-11-30,320.872209,338.9018433,223.1722201,224.2543797,253.611903,366.3017123,363.2440594,338.7419975,230.9824998,228.3901579
2015-12-01,230.0912317,268.8354442,196.1690267,174.3721721,188.7719185,297.1683302,294.6902866,272.8284228,166.1942346,164.3299359
2015-12-02,236.7962284,214.9226674,142.0536415,179.8866411,166.6925491,274.8936836,272.6037235,274.5608364,164.5385784,162.6937604
2015-12-03,239.6736212,265.3487457,160.2017514,174.285308,165.5152406,314.5878033,311.9698532,270.630806,176.3929819,174.4162251
2015-12-04,276.994824,338.0921177,216.6505317,235.6937608,209.7226712,299.7782511,297.2860935,280.9667771,193.2724557,191.1076049
2015-12-05,263.4559206,237.5050902,227.774731,203.7278198,222.4273567,285.9053497,283.5309538,293.2166336,235.3040113,232.6696621
2015-12-06,239.114894,250.5529867,214.6962542,194.7560529,201.5918299,246.4046797,244.3604257,260.3667782,183.6440938,181.5891172
2015-12-07,267.9463365,324.6258003,189.9577871,201.5156154,219.5861223,319.0161496,316.3722,295.2019095,214.3067437,211.9098346
2015-12-08,289.9329058,368.6715241,254.3261586,246.5576339,236.9284883,323.5392823,320.860597,311.6458578,204.7592288,202.4702332
2015-12-09,275.5730584,284.6000889,228.7910648,188.75132,224.8156922,290.764568,288.3597075,312.52431,201.1820127,198.9341165
2015-12-10,253.6750734,286.3830877,198.4937287,190.4295222,198.0264698,335.4406217,332.6691057,306.1381525,195.6603106,193.4751899
2015-12-11,254.1222476,271.7325626,175.6949246,241.2843679,188.0262316,301.5611905,299.0721609,289.638266,161.3566285,159.5554988
2015-12-12,200.8098863,292.0050369,177.2853964,196.1300915,177.8859133,210.034473,208.3026735,258.098809,179.243033,177.2432363
2015-12-13,294.4392172,295.1012325,254.7084807,204.824884,236.1178604,260.2261417,258.0827085,297.4599057,234.0248005,231.4150995
2015-12-14,301.2410879,360.3245523,218.374181,241.9397012,251.208,315.6977355,313.1000769,315.0980012,219.5924196,217.1448704
2015-12-15,294.2162211,381.6311379,260.3810146,254.8504401,259.5630722,347.0688583,344.2160185,330.453121,222.3609668,219.8837856
2015-12-16,240.6757392,264.7751066,160.9584582,178.7783851,205.4979268,293.3173965,290.9088765,278.2805316,163.9731878,162.1473713
2015-12-17,219.0707672,224.7459314,165.4051366,184.1903019,176.1062369,264.1281156,261.9615227,253.6493969,161.2364151,159.4419609
2015-12-18,236.5837799,310.4417364,197.8784195,189.5811008,174.4864483,299.7303717,297.2742876,250.098257,186.2128034,184.1414049
2015-12-19,268.2884206,291.5989698,239.9403834,241.637525,248.5373227,254.9421956,252.8552863,275.7656407,209.4994513,207.1701707
2015-12-20,282.0452226,276.7881761,248.3812925,232.312056,242.4635343,253.8435177,251.767759,297.1580893,216.3368964,213.932787
2015-12-21,312.0392826,368.5267645,241.3797303,236.1890118,217.8293435,292.7970494,290.4052434,299.6525814,212.6143174,210.2527478
2015-12-22,216.4829459,256.8969406,201.2066047,194.6803208,195.2054321,299.3076211,296.8651745,295.2534244,177.2701435,175.3021286
2015-12-23,305.6757781,297.0234412,294.3532731,206.6400388,240.4472372,255.7667538,253.6817878,292.493359,229.3419816,226.7971398
2015-12-24,318.0920593,317.0352476,286.9024312,275.8669344,279.9769486,215.1925024,213.4401188,276.671974,228.3450089,225.8124876
2015-12-25,284.4660121,272.6421013,264.6145732,223.4082983,229.5240167,153.5492689,152.3001709,234.1828843,199.4341706,197.223391
2015-12-26,302.9487653,223.9077885,276.0778378,242.8949682,251.7925558,174.182922,172.7674523,244.1899969,232.2968406,229.7230491
2015-12-27,310.1603676,312.1867861,272.6155012,284.3013447,276.6522261,237.8933463,235.9621648,268.3008905,233.0867005,230.5054411
2015-12-28,344.8146605,315.8124329,311.9195865,251.5004894,266.8947704,203.815977,202.1631616,278.9001251,261.6373813,258.7413853
2015-12-29,292.7816541,278.0406094,243.5203676,253.9181625,257.2608774,299.4895102,297.0633881,254.2829993,224.0983701,221.6191174
2015-12-30,304.4708064,311.052318,283.1529692,258.6764937,263.6584342,275.164787,272.938053,269.3142302,225.337649,222.8459264
2015-12-31,299.3263497,321.0554258,245.5258374,262.3231255,246.06486,267.5232251,265.3606013,259.5050066,210.2227296,207.8993008
2016-01-01,293.1011989,248.7558251,261.130413,258.0441971,241.4205866,196.3772081,194.7913873,247.8364579,232.1197385,229.5555767
2016-01-02,191.5485396,236.2528709,159.1522399,170.3980669,160.4488032,134.2978202,133.2144544,187.5391309,150.356495,148.6963763
2016-01-03,201.306934,155.6660099,152.8558731,179.2793877,160.0060729,142.6901769,141.5403225,192.0443618,159.5553086,157.7945018
2016-01-04,225.8085995,254.0732254,220.9847662,195.4155571,202.0454274,177.4417603,176.0133704,236.7915088,191.4085167,189.2972402
2016-01-05,287.9805677,274.5532094,236.3124807,244.8667752,227.8540113,299.3666749,296.9593421,260.2120156,204.8012026,202.5433288
2016-01-06,292.8572165,321.4548222,240.7558486,246.0935556,224.7802922,270.8945283,268.7184518,261.1998923,218.193042,215.7887274
2016-01-07,263.7106601,275.0364018,194.5548134,227.4863075,220.1793248,301.2828881,298.8652616,263.656471,181.6788351,179.6778775
2016-01-08,191.7955962,220.2144703,149.8772525,186.17597,168.2215564,256.7681623,254.7099211,216.5423651,160.4608127,158.6944268
2016-01-09,263.4436637,266.593338,224.7604807,215.386937,208.4185687,244.2832486,242.3271594,272.7468582,230.8576955,228.3176358
2016-01-10,288.2104498,320.0902701,243.7255044,261.2262318,238.3672607,202.1452807,200.5283254,292.0698868,211.3204018,208.9964674
2016-01-11,306.3779665,321.6884736,234.9327869,224.5698482,248.4663364,341.8914941,339.1596138,307.8368544,233.371692,230.8065382
2016-01-12,265.5527339,293.7218773,201.593543,257.3506084,222.3781012,277.0325207,274.8212463,277.7662661,199.1909999,197.0026455
2016-01-13,280.2364095,277.5817468,207.0157313,274.8442445,219.4512994,309.8286152,307.3581916,268.9453664,206.4718905,204.2046819
2016-01-14,312.6895553,385.0998881,255.8678784,292.409095,273.7309522,289.8025451,287.4942589,297.7814917,229.137177,226.6223469
2016-01-15,273.6020552,250.1217994,159.5734023,238.3029488,206.8423496,315.3780351,312.8687153,280.0312415,187.8357987,185.7752926
2016-01-16,205.6637393,274.4004951,191.0254782,187.4777322,188.2844661,208.2234188,206.5684464,248.0621622,184.1174093,182.0987049
2016-01-17,321.7587883,265.4740381,296.7812259,252.4266006,288.9490028,279.427669,277.2091315,309.5054585,249.358571,246.6259182
2016-01-18,285.5474081,355.5244859,218.7449495,217.0818469,221.0575771,288.156989,285.8715891,273.107018,210.9903693,208.6793426
2016-01-19,232.4004123,202.2966763,162.8381093,181.4680453,163.3587792,270.9837053,268.8368071,246.0885343,161.4512773,159.683751
2016-01-20,271.5292236,322.6808238,192.0541572,229.7268297,213.2030378,303.8505585,301.4458464,265.8023935,208.4677696,206.1866643
2016-01-21,247.0672263,291.4560066,191.4656653,231.7954384,210.072295,298.6161068,296.2553537,262.2641121,181.6483714,179.6617284
2016-01-22,273.8785278,304.1935418,198.8438419,227.9833368,204.5917257,253.7566056,251.7526482,260.5948738,192.011445,189.9125183
2016-01-23,284.5760719,283.2621883,234.9631227,269.7642575,224.5867201,221.2195809,219.4744499,270.0669667,212.6575273,210.334081
2016-01-24,275.1934797,320.8894348,227.5982019,260.4103991,219.3038526,197.4249211,195.869173,259.4914285,215.7822032,213.4258025
2016-01-25,314.6268883,345.2357181,265.1417196,281.3968637,259.1284812,261.7892397,259.7285078,307.6839332,249.6696449,246.944555
2016-01-26,318.2733125,289.8818798,241.9888725,256.5608425,253.7943371,267.1818364,265.0809211,300.3394462,239.0718525,236.4637479
2016-01-27,259.0314188,308.467505,185.6824194,241.8761867,199.7355076,289.4200978,287.1467718,256.2231393,160.8491595,159.0952923
2016-01-28,269.2872996,271.1547248,166.9989417,210.664606,194.8195582,270.281231,268.1605279,243.3782181,178.5443489,176.598517
2016-01-29,286.7163134,367.0405966,237.9281937,262.7593077,247.109078,298.6491812,296.3084272,252.3367563,208.6351907,206.3625646
2016-01-30,299.883007,259.8990253,215.899265,250.9203031,231.3438018,259.508904,257.4771239,272.7103829,226.2020259,223.739289
2016-01-31,335.4263635,342.3755283,328.1640079,298.5849274,271.2225932,254.7425194,252.7502165,301.1042321,271.8358135,268.8777383
2016-02-01,331.6368932,354.1518013,263.4219865,293.0997638,271.7961743,322.8067464,320.2848598,301.752637,249.8945768,247.1766341
2016-02-02,346.9258762,391.6047731,256.7061789,269.4624801,219.244399,295.437593,293.1320287,302.2205892,232.7650959,230.2347368
2016-02-03,341.9342603,274.7904947,283.3708065,302.7153279,286.0360319,350.9319114,348.1962497,298.022794,258.2913651,255.4849304
2016-02-04,307.2632955,381.7168184,226.6144065,306.8315019,275.9608671,358.9218239,356.1269195,319.4982147,240.3757453,237.7652894
2016-02-05,310.1446055,397.4229217,247.6603758,258.0293019,234.5579982,276.9808176,274.8263307,338.9659877,235.1577633,232.6052641
2016-02-06,301.2238272,272.2931881,226.1007533,275.463941,255.4548289,272.3749783,270.258626,280.5538215,236.4410038,233.8758726
2016-02-07,339.6946938,325.5949978,282.2325423,319.6710078,302.3493107,258.8311202,256.822197,268.7109797,281.5231647,278.4704846
2016-02-08,330.0010242,355.1629228,306.4841926,283.5546181,276.824913,252.1468662,250.1919595,333.0663594,287.7040176,284.5858935
2016-02-09,359.6950997,428.580567,270.4904112,298.5639233,282.1787091,324.5879392,322.0741437,304.7807884,248.8098739,246.1146473
2016-02-10,308.3410803,304.3825764,242.8052331,283.9986747,260.9129246,364.5288951,361.7088624,357.5024053,254.7438735,251.9857637
2016-02-11,338.9385746,400.7498356,248.3899942,313.792817,284.4642112,326.9177648,324.3914653,327.6612409,242.0694797,239.4499226
2016-02-12,322.9368084,333.4727231,248.1877047,309.2322764,267.2805891,328.6831089,326.1459519,327.1131095,234.5765026,232.0393168
2016-02-13,342.6801983,343.4032077,292.9078093,306.5444662,285.5642168,270.4202491,268.3351231,321.6988285,284.9010059,281.8210706
2016-02-14,376.007419,349.7321825,305.1492363,329.5759118,298.1639795,299.3978989,297.0918714,326.6271235,291.9653891,288.8106841
2016-02-15,343.7165472,406.7185314,259.1557271,306.6202706,285.2123176,377.009825,374.109207,322.2155812,244.9280515,242.2829303
2016-02-16,302.1537539,317.8786396,227.1345979,272.0734138,264.0291208,312.8927209,310.4880537,315.4138285,224.6151558,222.1906363
2016-02-17,274.296741,254.5839301,202.3650148,210.7071294,172.0750341,316.7782267,314.3463812,256.5776964,184.870584,182.8760845
2016-02-18,237.6045954,306.7346875,183.9209504,261.4310828,213.7800641,263.6457981,261.6240728,305.9113544,200.6867567,198.522722
2016-02-19,229.3939534,255.8053547,163.83015,171.5671696,183.9343353,281.9224638,279.7629742,257.1163583,162.6570608,160.903997
2016-02-20,240.5761159,248.9497578,222.6336253,228.1456409,229.8882695,268.7131017,266.6570695,297.1009113,246.5630247,243.9070008
2016-02-21,300.486929,366.5183952,272.4946419,282.3100102,272.0957501,264.9177134,262.8929644,292.9839019,256.5226682,253.7607622
2016-02-22,329.9515087,330.3621426,239.1397167,257.8300469,240.7219696,363.1297096,360.3574072,310.1543,238.7519826,236.182716
2016-02-23,283.6067031,319.2526249,215.7006464,237.7294509,228.1233774,323.6857217,321.2172936,291.8611793,223.0221833,220.6234101
2016-02-24,270.0224077,316.6609151,197.408383,244.7143758,225.7528078,325.2255984,322.7481805,314.7545342,203.7985648,201.6076722
2016-02-25,303.6788609,317.6839788,223.4521343,244.2126591,234.6973484,341.0500123,338.4549385,306.4230589,218.7234005,216.3732592
2016-02-26,282.531507,321.7337314,211.7645185,260.575358,216.4623729,306.0929499,303.7664579,302.9510066,217.4605315,215.12515
2016-02-27,274.5703084,267.6651306,207.0164634,250.2472864,227.6340836,282.2971309,280.1538911,300.7801587,212.5729128,210.2911848
2016-02-28,337.8509227,358.5880854,285.4190678,284.2837356,273.2598563,300.8772081,298.5954522,323.1805766,283.0476964,280.011051
2016-02-29,293.0093269,311.2846222,204.5165512,249.8834835,226.1026252,320.7897892,318.3597377,328.7070535,227.9178596,225.4739159
2016-03-01,295.4127066,304.0788632,196.5370966,225.9571525,229.7443716,349.5346888,346.8898466,287.444299,244.7938402,242.1702765
2016-03-02,285.5711497,329.8905884,214.6236626,266.2242529,242.6465873,332.9262968,330.4099436,325.5584995,211.3830207,209.1186921
2016-03-03,298.3816547,331.6128693,245.6227137,273.6405771,258.1064486,339.3960865,336.8337047,315.7848628,235.4341736,232.913498
2016-03-04,314.7813763,302.2713193,226.1532776,269.889486,252.2959048,366.7817569,364.0157216,306.9759119,222.280647,219.9020158
2016-03-05,301.0536353,342.2235563,278.7292628,247.788623,221.3428628,281.0511831,278.9340513,323.7194914,250.8327497,248.1499538
2016-03-06,342.471068,294.3417817,330.4618006,315.1291397,279.9469235,308.6875065,306.3648046,327.8126308,285.344002,282.2936499
2016-03-07,311.394077,427.2767953,230.3099729,295.3864043,272.7432636,361.4552211,358.7385295,320.8501083,235.0796746,232.5679382
2016-03-08,238.734942,275.233591,170.7009168,224.8295096,185.6340514,309.7195218,307.3942949,281.6994535,190.042762,188.0132671
2016-03-09,270.9467699,318.6793134,180.2547045,233.0039801,211.0407665,311.669357,309.3321281,291.1152178,214.3249395,212.0373037
2016-03-10,246.3818402,283.9305998,182.1056019,220.5089956,198.4860809,324.3924766,321.9625802,296.8872386,188.8850223,186.8699567
2016-03-11,247.3908287,277.112485,164.2104896,220.1060761,205.439791,303.0946751,300.8268757,258.1377568,185.507324,183.5293067
2016-03-12,301.7915133,302.4826267,189.60299,242.7476735,248.6593718,279.7832294,277.692216,299.192743,251.4031638,248.7238903
2016-03-13,313.8247208,331.0856761,240.1598208,292.8487563,240.2175863,246.3445659,244.5055462,319.3485813,269.9736888,267.0979799
2016-03-14,274.6345923,297.370316,217.5858433,294.3721793,244.591367,381.3607509,378.5170288,296.8844899,214.1893789,211.9090446
2016-03-15,246.7245466,283.1851554,168.8176421,226.5144958,199.214373,324.1404987,321.7261963,304.9015021,195.9338463,193.8489375
2016-03-16,218.9496423,269.4107859,142.3205216,220.0973026,174.1276953,285.254335,283.1320812,253.0003353,183.5119603,181.5602342
2016-03-17,223.7752953,272.2979961,154.7662382,242.354268,191.3821804,334.4658287,331.980276,252.5489947,186.1363584,184.1577378
2016-03-18,244.0136508,265.6955497,161.4658621,215.814011,196.3922649,324.9848886,322.5725404,276.134386,181.8923095,179.9597967
2016-03-19,257.8692223,331.4889513,230.9044707,268.820748,241.8641278,284.49576,282.3863659,295.184225,241.7731889,239.2057933
2016-03-20,286.6023834,282.6262399,200.8069473,256.3349796,238.9709175,278.0594701,276.0001486,303.0374471,249.7326392,247.0820862
2016-03-21,242.1673053,280.5788601,185.922385,245.9763788,231.8535618,369.8101617,367.0744564,291.1350922,208.4442216,206.2330243
2016-03-22,286.8270846,306.0294557,187.557156,239.5267966,206.892939,333.9829178,331.515071,295.9874908,212.0927913,209.844048
2016-03-23,241.191684,272.8592246,165.5175728,218.5413662,195.1041911,332.8026639,330.3463512,283.8937198,196.1705507,194.0916965
2016-03-24,211.763049,214.3470098,127.7252941,202.5423588,170.7761139,273.0711683,271.0580231,245.9203166,167.0450706,165.2757764
2016-03-25,203.5275656,227.2257803,153.7075933,211.4346071,194.74631,206.2880187,204.7689581,211.7487797,191.2609795,189.2362416
2016-03-26,226.9604063,232.341742,174.815739,223.1881687,182.2783887,180.9053741,179.5747547,228.4608703,199.6189025,197.5067752
2016-03-27,212.7130223,286.8410001,194.5036141,211.9565412,184.6732719,204.4290673,202.9271508,201.9897117,194.6683987,192.6097144
2016-03-28,265.2081714,223.1192496,198.5458361,254.5423178,242.368979,239.0790833,237.3246173,254.4965793,230.0539377,227.622295
2016-03-29,250.6466437,295.6946556,211.0665667,237.6055747,210.8872913,319.9147948,317.5698245,276.6108756,202.4936781,200.3544493
2016-03-30,258.521735,288.952299,179.7710565,233.0528485,213.0682889,306.5894499,304.3447445,271.6205803,208.771992,206.5675759
2016-03-31,236.5457655,299.0901489,182.6800269,236.2719773,214.0418331,335.765903,333.3104179,267.8819734,205.8197997,203.6476787
2016-04-01,232.3475829,257.4663263,158.7780735,212.0121836,184.3806589,306.5625723,304.3232435,255.6740612,176.5865694,174.7239251
2016-04-02,203.849031,227.5265162,192.3138452,231.2067621,186.2144884,245.9084621,244.114267,240.5508688,198.3778358,196.2864184
2016-04-03,220.94006,239.7233037,194.3010975,178.3664107,193.7899662,248.449292,246.6386572,247.0789865,211.8152949,209.5833674
2016-04-04,241.6360032,270.5033809,228.3423575,171.4046077,192.6095493,287.9023957,285.8066686,243.9049603,202.4786727,200.346231
2016-04-05,233.1460234,271.5132553,126.3669347,280.3534246,191.509519,314.6781712,312.3901931,258.5043333,201.6297188,199.5073178
2016-04-06,227.8565033,256.4706061,203.6991358,243.9853052,189.7151314,306.902168,304.67332,267.1230278,186.0647546,184.1072087
2016-04-07,239.53391,295.0484034,123.7934629,180.4507939,175.7540181,307.4986121,305.2680294,250.4972924,178.382958,176.5072033
2016-04-08,201.0115265,249.2587034,162.8946719,198.5315732,196.741512,233.5195722,231.8276026,245.3043453,182.6336867,180.7142301
2016-04-09,246.7814511,260.7224813,184.7459215,238.4140179,219.607653,238.3050641,236.5804334,261.7726767,243.9268252,241.3645155
2016-04-10,245.5171273,266.6187071,252.0146911,234.8303161,197.7765072,252.9333959,251.1050346,272.4455513,223.8827455,221.5322078
2016-04-11,235.7785935,265.5419102,127.8041922,201.5788222,185.3654847,305.6404087,303.4336286,263.413128,201.0125686,198.9032399
2016-04-12,208.2573521,270.4096728,142.7385605,198.3034854,182.8916749,290.7331607,288.6364683,258.4505703,181.2173605,179.3167409
2016-04-13,230.6777392,270.9309752,202.1115122,216.3887255,198.4796964,306.1231395,303.918043,256.5309372,199.8986897,197.8032285
2016-04-14,234.3283468,261.0008529,146.2715385,224.0741886,198.8437944,268.1814065,266.2518795,265.8825392,205.7946205,203.6384761
2016-04-15,225.7535806,258.2645726,191.6536046,211.8449505,193.4267207,213.6314156,212.0961714,246.972497,190.7747931,188.7770535
2016-04-16,244.8352135,249.3057345,196.950004,230.0666836,194.2966977,215.1357463,213.5915073,267.0812747,226.8332585,224.4591607
2016-04-17,234.6304397,285.9103511,163.7520835,216.4353804,210.1769507,240.6010868,238.876089,267.1799341,225.8213048,223.4590288
2016-04-18,249.5460782,267.2038715,178.6899411,215.6670325,212.2424926,278.9457994,276.9482421,261.6127561,205.2634654,203.1173594
2016-04-19,224.9387735,278.4303222,152.4033763,221.4508602,194.4804809,298.5620141,296.4265029,263.4964978,208.5878777,206.4081499
2016-04-20,258.7844998,285.9063195,220.0961993,202.316271,205.1614657,298.5006813,296.3681278,271.453126,208.0417195,205.8688321
2016-04-21,226.9276516,270.781166,159.9699805,235.0407195,210.5692741,279.2276929,277.2351861,258.533707,201.3312114,199.2295082
2016-04-22,225.0126904,285.5278993,147.7617635,174.6918994,168.3320812,223.2505401,221.6593576,244.0293221,191.3023106,189.3063411
2016-04-23,196.0813894,224.2956272,171.9836743,224.1624166,172.2889455,197.5370609,196.1308138,232.8397614,188.2187422,186.2559703
2016-04-24,217.5961075,228.3790552,179.3664969,210.3388662,194.5717237,178.3976348,177.1291446,221.6835265,210.3021824,208.1102662
2016-04-25,218.8460524,235.0925884,168.2316393,214.3527221,208.2915493,231.9366354,230.2894148,240.7164787,220.2710058,217.9763867
2016-04-26,244.8061346,291.8976958,168.7156927,213.1339648,192.9863214,294.559445,292.4699603,262.6824969,200.8186261,198.7277405
2016-04-27,226.0425365,263.4347285,189.9324361,216.0520459,189.0590507,298.3978327,296.2836371,250.8033305,206.0789378,203.9344045
2016-04-28,242.3646765,288.1410539,145.7593012,227.8674709,178.7863666,344.4265206,341.9891098,258.6916963,182.3490115,180.452413
