Date,doy,Aquifer,PE,month,mday,is_holiday,wday,API,lagAPI,Tmax,Tmaxlag1,Sun,Sunlag1,WVRain,KerburnRain,Rain_L7DAYS,Rain_L6DAYS,Rain_L5DAYS,Rain_L4DAYS,Rain_L3DAYS,Rain_L2DAYS,Season,Rainlag1,Rainlag2,Rainlag3,PElag1,PElag2,PElag3,ANcyc,storage,Storagelag1,Lower Hutt fTemp,Lower Hutt fPrecp,Lower Hutt cm,Lower Hutt stat,Lower Hutt,Restriction level
02/01/2025,2,7.0,3,1,31,1,3,40.57246650349301,41.965583129366266,19,15.0,5.7,1.2,1.9523809523809523,0,43.39999999999998,40.60000000000005,40.60000000000004,40.599999999999966,35.00000000000019,19.00000000000007,4,19.0,16.0,5.6,2.0,2.0,4.0,0.9994074007397048,39.04387726422016,39.939202844179704,0.7459218123010017,1.0,1.1314196997147368,185,0.0,0.0
03/01/2025,3,8.8,5,1,31,0,4,41.25797320279442,40.57246650349301,20,19.0,5.2,5.7,0.14285714285714285,0,47.59999999999998,47.60000000000005,47.60000000000004,41.99999999999996,26.000000000000195,7.000000000000071,4,7.0,19.0,16.0,3.0,2.0,2.0,0.998666816288476,39.94226990018806,39.04387726422016,0.7622519010210416,1.0,1.1314196997147368,234,0.0,0.0
04/01/2025,4,5.2,5,1,31,0,5,38.206378562235535,41.25797320279442,16,20.0,6.1,5.2,21.238095238095237,0,56.39999999999998,56.40000000000005,50.80000000000004,34.79999999999996,15.800000000000193,8.800000000000072,4,8.8,7.0,19.0,5.0,3.0,2.0,0.9976303053065857,37.41496513499745,39.94226990018806,0.699199162069106,1.0,1.1314196997147368,180,0.0,0.0
05/01/2025,5,1.8,4,1,31,0,6,32.36510284978843,38.206378562235535,15,16.0,6.9,6.1,1.5238095238095237,0,61.59999999999999,56.000000000000064,40.00000000000004,20.99999999999996,14.000000000000192,5.200000000000071,4,5.2,8.8,7.0,5.0,5.0,3.0,0.9962981749346078,32.264205803661056,37.41496513499745,0.6845795512362581,1.0,1.1314196997147368,157,0.0,0.0
06/01/2025,6,1.6,2,1,31,0,0,27.492082279830747,32.36510284978843,16,15.0,1.5,6.9,8.666666666666666,0,57.799999999999976,41.80000000000005,22.800000000000043,15.799999999999963,7.000000000000192,1.8000000000000713,4,1.8,5.2,8.8,4.0,5.0,5.0,0.9946708199115211,27.865851490470554,32.264205803661056,0.699199162069106,1.0,1.1314196997147368,149,0.0,0.0
07/01/2025,7,1.6,4,1,31,0,1,23.5936658238646,27.492082279830747,20,16.0,11.6,1.5,3.3333333333333335,0,43.39999999999998,24.400000000000052,17.40000000000004,8.599999999999962,3.4000000000001918,1.6,4,1.6,1.8,5.2,2.0,4.0,5.0,0.9927487224577402,24.264783551328307,27.865851490470554,0.7622519010210416,1.0,1.1314196997147368,206,0.0,0.0
08/01/2025,8,2.8,2,1,31,0,2,21.67493265909168,23.5936658238646,15,20.0,0.2,11.6,0.23809523809523808,0,25.99999999999998,19.000000000000053,10.200000000000042,4.999999999999961,3.200000000000192,1.6000000000000716,4,1.6,1.6,1.8,4.0,2.0,4.0,0.9905324521322229,22.404093967161504,24.264783551328307,0.6845795512362581,1.0,1.1314196997147368,150,0.0,0.0
09/01/2025,9,2.0,4,1,31,0,3,19.339946127273347,21.67493265909168,19,15.0,12.4,0.2,1.0476190476190477,0,21.79999999999998,13.000000000000053,7.800000000000043,5.999999999999961,4.400000000000191,2.800000000000071,4,2.8,1.6,1.6,2.0,4.0,2.0,0.9880226656636976,20.155613194984188,22.404093967161504,0.7459218123010017,1.0,1.1314196997147368,216,0.0,0.0
10/01/2025,10,0.0,5,1,31,0,4,15.471956901818679,19.339946127273347,18,19.0,12.7,12.4,0.0,9,14.999999999999979,9.800000000000054,8.000000000000043,6.39999999999996,4.800000000000192,2.000000000000071,4,2.0,2.8,1.6,4.0,2.0,4.0,0.9852201067560606,16.50202036987791,20.155613194984188,0.7299261605458265,0.749727845204476,1.1314196997147368,221,0.0,0.0
11/01/2025,11,1.8,5,1,31,0,5,14.177565521454945,15.471956901818679,17,18.0,10.2,12.7,0.0,0,9.79999999999998,8.000000000000053,6.400000000000042,4.799999999999961,2.000000000000192,7.105427357601002e-14,4,0.0,2.0,2.8,5.0,4.0,2.0,0.9821256058680006,15.142134787036502,16.50202036987791,0.7143319978944643,0.749727845204476,1.1314196997147368,209,0.0,0.0
12/01/2025,12,2.4,4,1,31,0,6,13.742052417163956,14.177565521454945,15,17.0,6.9,10.2,0.0,0,9.799999999999978,8.200000000000054,6.600000000000042,3.799999999999961,1.8000000000001921,1.8000000000000713,4,1.8,0.0,2.0,5.0,5.0,4.0,0.9787400799669153,14.57256238046292,15.142134787036502,0.6845795512362581,0.749727845204476,1.1314196997147368,191,0.0,0.0
13/01/2025,13,1.6,4,1,31,0,0,12.593641933731165,13.742052417163956,16,15.0,5.7,6.9,0.0,0,10.59999999999998,9.000000000000053,6.200000000000044,4.199999999999962,4.200000000000193,2.400000000000071,4,2.4,1.8,0.0,4.0,5.0,5.0,0.9750645322571948,13.38115894740842,14.57256238046292,0.699199162069106,1.0,1.1314196997147368,186,0.0,0.0
14/01/2025,14,1.8,5,1,31,0,1,11.874913546984933,12.593641933731165,17,16.0,10.7,5.7,0.0,0,10.599999999999977,7.800000000000053,5.800000000000043,5.799999999999962,4.000000000000193,1.6000000000000705,4,1.6,2.4,1.8,4.0,4.0,5.0,0.9711000518829505,12.586989564366034,13.38115894740842,0.7143319978944643,1.0,1.1314196997147368,227,0.0,0.0
15/01/2025,15,1.6,5,1,31,0,2,11.099930837587946,11.874913546984933,17,17.0,8.8,10.7,0.47619047619047616,0,9.59999999999998,7.600000000000055,7.600000000000044,5.799999999999962,3.4000000000001918,1.8000000000000704,4,1.8,1.6,2.4,5.0,4.0,4.0,0.9668478136052775,11.755509420394247,12.586989564366034,0.7143319978944643,1.0,1.1314196997147368,232,0.0,0.0
16/01/2025,16,0.0,5,1,31,0,3,8.879944670070357,11.099930837587946,18,17.0,6.6,8.8,0.0,0,9.19999999999998,9.200000000000054,7.400000000000043,4.999999999999961,3.400000000000192,1.6000000000000707,4,1.6,1.8,1.6,5.0,5.0,4.0,0.9623090774541486,9.624597080574691,11.755509420394247,0.7299261605458265,1.0,1.1314196997147368,204,0.0,0.0
17/01/2025,17,0.0,5,1,31,0,4,7.103955736056285,8.879944670070357,20,18.0,12.9,6.6,0.0,1,9.19999999999998,7.400000000000054,5.000000000000043,3.3999999999999613,1.600000000000192,0.0,4,0.0,1.6,1.8,5.0,5.0,5.0,0.9574851883550393,7.879953615851062,9.624597080574691,0.7622519010210416,0.9334519735072657,1.1314196997147368,287,0.0,0.0
18/01/2025,18,0.0,5,1,31,0,5,5.683164588845028,7.103955736056285,20,20.0,12.9,12.9,0.0,13,7.399999999999979,5.000000000000053,3.400000000000043,1.599999999999961,0.0,0.0,4,0.0,0.0,1.6,5.0,5.0,5.0,0.9523775757303975,6.451560358125306,7.879953615851062,0.7622519010210416,0.7332987866523237,1.1314196997147368,237,0.0,0.0
19/01/2025,19,0.0,4,1,31,0,6,4.546531671076023,5.683164588845028,19,20.0,8.8,12.9,0.0,1,4.999999999999979,3.4000000000000536,1.6000000000000427,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,5.0,5.0,0.9469877530760753,5.282090870535986,6.451560358125306,0.7459218123010017,0.7319879441299334,1.1314196997147368,227,0.0,0.0
20/01/2025,20,0.0,5,1,31,1,0,3.6372253368608187,4.546531671076023,19,19.0,10.1,8.8,0.0,4,3.399999999999979,1.6000000000000534,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,4.0,5.0,5.0,0.9413173175128471,4.32461023626026,5.282090870535986,0.7459218123010017,0.72968472867203,1.1314196997147368,219,0.0,0.0
21/01/2025,21,0.0,6,1,31,0,1,2.909780269488655,3.6372253368608187,25,19.0,12.8,10.1,0.0,24,1.5999999999999788,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,5.0,4.0,5.0,0.9353679493131483,3.5406913955021118,4.32461023626026,0.8462101439719274,0.7280195677503766,1.1314196997147368,282,0.0,0.0
22/01/2025,22,0.0,5,1,31,0,2,2.327824215590924,2.909780269488655,25,25.0,11.8,12.8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6.0,5.0,4.0,0.9291414114031743,2.8988729326561744,3.5406913955021118,0.8462101439719274,0.7280195677503766,1.1314196997147368,279,0.0,0.0
23/01/2025,23,2.0,6,1,31,0,3,3.862259372472739,2.327824215590924,22,25.0,11.9,11.8,0.0,11,-2.1316282072803006e-14,5.3290705182007514e-14,4.263256414560601e-14,-3.907985046680551e-14,1.9184653865522705e-13,7.061018436615996e-14,4,0.0,0.0,0.0,5.0,6.0,5.0,0.9226395488404876,4.186088888451149,2.8988729326561744,0.7956172785149291,0.7279510204092791,1.1314196997147368,242,0.0,0.0
24/01/2025,24,1.6,4,1,31,0,4,4.689807497978192,3.862259372472739,19,22.0,3.0,11.9,0.0,0,1.9999999999999787,2.0000000000000533,2.0000000000000426,1.999999999999961,2.000000000000192,2.0000000000000706,4,2.0,0.0,0.0,6.0,5.0,6.0,0.9158642882672872,4.8774336834691265,4.186088888451149,0.7459218123010017,0.7373313356109852,1.1314196997147368,230,0.0,0.0
25/01/2025,25,1.2,2,1,31,0,5,4.951845998382554,4.689807497978192,15,19.0,5.9,3.0,0.0,0,3.5999999999999783,3.600000000000053,3.6000000000000423,3.5999999999999606,3.6000000000001915,1.600000000000071,4,1.6,2.0,0.0,4.0,6.0,5.0,0.9088176373395029,5.080920434286702,4.8774336834691265,0.6845795512362581,0.7403724513446892,1.1314196997147368,183,0.0,0.0
